course_identifier,course_name,subject_code,subject_name,school_code,school_name,section,call_number,instructors,enrollment_count,enrollment_max,enrollment_status,days_times,mil_time_from,mil_time_to
LAW,CONSTITUTIONAL LAW,LAW ,,SLAW,,002,10052,Jessica J Bulman,,999,B,,,
LAW,CONSTITUTIONAL LAW,LAW ,,SLAW,,003,17464,,,999,B,,,
LAW,S NONPROFIT LAW AND POLICY,LAW ,,SLAW,,001,10125,David Pozen,,999,B,,,
LAW,Advanced Seminar on Legal Considerations in Distressed Investing,LAW ,,SLAW,,001,17439,,,999,B,,,
LAW,S. State Attorney General Enforcement and Nationwide Torts,LAW ,,SLAW,,001,17438,,,999,B,,,
LAW,S. Outdated Laws & New Technologies in Criminal Legal Practice,LAW ,,SLAW,,001,17673,,,999,B,,,
LAW,S. Sustainability in Big Business and Big Law,LAW ,,SLAW,,001,17437,,,999,B,,,
LAW,S. Negotiating International Agreements:  The Case of Climate Change,LAW ,,SLAW,,001,17508,,,999,B,,,
LAW,Workshop on Facilitating Meaningful Reentry,LAW ,,SLAW,,001,17436,Ilene Strauss,,999,B,,,
LAW,S. Election Law for Civil Rights Lawyers,LAW ,,SLAW,,001,17435,Myrna Perez,,999,B,,,
LAW,S. Perspectives on the Presidency,LAW ,,SLAW,,001,10252,,,999,B,,,
LAW,S ENERGY INDUSTRY RESTRUCTURNG,LAW ,,SLAW,,001,17434,Robert Grey,,999,B,,,
LAW,LEGAL METHODS II,LAW ,,SLAW,,001,17656,,,999,B,,,
LAW,LEGAL METHODS II,LAW ,,SLAW,,002,17657,,,999,B,,,
LAW,LEGAL METHODS II,LAW ,,SLAW,,003,17658,,,999,B,,,
LAW,LEGAL METHODS II,LAW ,,SLAW,,004,17659,,,999,B,,,
LAW,LEGAL METHODS II,LAW ,,SLAW,,005,17661,,,999,B,,,
LAW,LEGAL METHODS II,LAW ,,SLAW,,006,17662,,,999,B,,,
LAW,LEGAL METHODS II,LAW ,,SLAW,,007,17663,,,999,B,,,
LAW,LEGAL METHODS II,LAW ,,SLAW,,008,17665,,,999,B,,,
LAW,S ADVANCED CLIMATE CHANGE LAW,LAW ,,SLAW,,001,10137,Michael Gerrard,,999,B,,,
LAW,S. Law & Finance of the Art Market,LAW ,,SLAW,,002,10152,Cathy M Kaplan,,999,B,,,
LAW,S. The Nuts & Bolts of Securities Litigation; The Practitioner's Perspective,LAW ,,SLAW,,001,17433,,,999,B,,,
LAW,S. Tariffs and Trade Wars,LAW ,,SLAW,,001,17432,,,999,B,,,
LAW,S THEATER OF CHANGE,LAW ,,SLAW,,001,10254,,,999,B,,,
LAW,LAWYER LEADERSHIP,LAW ,,SLAW,,001,10244,,,999,B,,,
LAW,LAWYER LEADERSHIP,LAW ,,SLAW,,002,10243,,,999,B,,,
LAW,LAWYER LEADERSHIP,LAW ,,SLAW,,003,10128,Richard W Gray,,999,B,,,
LAW,S GLOBAL INSIDE COUNSEL,LAW ,,SLAW,,001,17431,Michael S Solender,,999,B,,,
LAW,S ENVIRO ISSUES IN BUS TRANS,LAW ,,SLAW,,001,17430,"Matthew G Morreale, Kenneth Rivlin",,999,B,,,
LAW,S. Academic Scholars,LAW ,,SLAW,,001,10154,Charles Sabel,,999,B,,,
LAW,S ADVANCED BANKRUPTCY,LAW ,,SLAW,,001,17429,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,001,17782,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,002,17783,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,003,17784,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,004,17785,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,005,17786,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,006,17787,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,007,17788,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,008,17793,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,009,17803,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,010,17804,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,011,17805,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,012,17806,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,013,17807,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,014,17808,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,015,17809,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,016,17810,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,017,17811,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,018,17812,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,019,17813,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,020,17814,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,021,17815,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,022,17816,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,023,17817,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,024,17818,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,025,17819,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,026,17820,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,027,17821,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,028,17822,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,029,17823,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,030,17824,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,031,17825,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,032,17826,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,033,17827,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,034,17828,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,035,17829,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,036,17830,,,999,B,,,
LAW,LEGAL PRACTICE WORKSHOP II,LAW ,,SLAW,,037,17831,,,999,B,,,
